15220,取暖器,南宁,爆炸,南宁:新买取暖器突然爆炸 溅了宝宝一脸热油,http://www.sohu.com/a/215009698_120809
15221,取暖器,南宁,爆炸,南宁:新买取暖器突然爆炸 溅了宝宝一脸热油(图),http://www.gxnews.com.cn/staticpages/20180106/newgx5a501235-16817432-2.shtml
15222,电暖器,大连,火灾 爆炸 着火,  大连消防发布春节期间消防安全提示，呼吁各单位切实履行消防安全主体责任，公众自觉加强防范，消除火灾隐患，共同营造良好的消防安全环境。 ,http://www.hilizi.com/html/2018/dalianxinwen_0213/310820.html
15223,取暖器,南宁,烫伤 爆炸,才用一个月的取暖器通电分钟突然爆炸 热油四溅,http://gx.news.163.com/18/0106/09/D7F7GQ9U04408DEB.html
493,取暖器,南宁,烫伤 爆炸,视频｜当心！油汀取暖器突然爆炸 油水乱喷吓坏一家人,http://news.sina.com.cn/s/2018-01-06/doc-ifyqiwuw7313287.shtml
15224,染发剂,"","",染发前未做皮试 福清一女士严重过敏,http://news.163.com/14/0423/05/9QGAUKSU00014Q4P.html
15225,打火机,内江,爆炸 火灾 中毒,车内放打火机等于藏“炸弹”(图),http://news.163.com/14/0519/04/9SJ3NNF400014AED.html
15227,湿巾 毛巾,"",火灾 短路 中毒,社区模拟消防演练，为辖区浇筑“防火墙”,http://ah.ifeng.com/a/20171109/6134659_0.shtml
15228,打火机,"",晕 刺 爆炸,缺德！打火机汤料包从天降 小区高空坠物现象普遍 业主齐斥无良行为,http://news.sohu.com/20061114/n246366215.shtml
15229,香水 打火机,东方,爆炸 中毒 过敏反应,车内禁放打火机、香水 夏天别让爱车“上火”,http://news.163.com/14/0611/06/9UEHSIB000014Q4P.html
15230,"","","",河南人口密集区危险化学品企业搬迁改造工作正式启动,http://henan.china.com.cn/news/2018/0112/5754741.shtml
15231,煤气灶 燃气灶,大连,中毒,大连：煤气阀开着 独居8旬老人不幸中毒身亡,http://liaoning.nen.com.cn/system/2018/01/03/020287612.shtml
15232,打火机,湘潭,爆炸 火灾 死亡,点燃打火机却引燃整台车 以下7件物品慎放车内,http://www.niuche.com/news/detail_478295.html
1025,打火机,杭州,着火 爆炸 火灾,太可怕！车内温度达到70度打火机真的爆！炸！了！,https://zj.zjol.com.cn/news/410298.html
234,冰箱,南通,爆炸 脱落,【突发】今晨如东融兴村一冰箱爆炸，威力惊人，门窗炸飞数米,http://sh.qihoo.com/pc/937b1cb04e6b1c7fc?sign=360_e39369d1
15233,冰箱,南通,爆炸,如东民宅疑似发生冰箱爆炸 幸无人受伤,http://sh.qihoo.com/pc/9edcb2971173ca8c1?sign=360_e39369d1
237,冰箱,成都,爆炸,冰箱爆炸！成都一女子腰部受伤 家中玻璃震碎,http://sh.qihoo.com/pc/2s1cl09ol1t?sign=360_e39369d1
15234,电线,"",起火 短路 火灾,农房因电线短路起火 消防官兵奋战四小时,http://news.cableabc.com/society/20141218045668.html
367,油烟机,重庆,火灾 起火 着火,家中油烟机起火 大足消防教你如何避免厨房火灾,http://119.china.com.cn/xfxc/txt/2014-11/21/content_7387133.htm
15235,煤气罐,郑州,起火,他掏出打火机 点了自家煤气罐,http://newpaper.dahe.cn/hnsb/html/2016-02/18/content_1364364.htm?div=-1
15236,毛巾 衣橱,吉林,缠绕,青岛城阳残忍灭门案 /遇害者均遭捆绑缠胶带,http://do.chinabyte.com/hot/200/14354700.shtml
1339,煤气罐,郑州,着火,男子用打火机试煤气被烧 惊慌失措竟然拿被子去灭火,https://entertainment.dbw.cn/system/2016/02/18/057091577.shtml
15237,打火机,"",损伤 窒息 爆炸,男子朋友面前与妻吵架自觉丢脸怒吞打火机,http://www.cnr.cn/newscenter/native/gd/20151113/t20151113_520498083.shtml
249,烘干机,株洲,火灾 起火 短路,株洲：忘关烘干机酿火灾 醴陵消防及时扑救,http://119.china.com.cn/ztbd/txt/2018-01/31/content_40211221.shtml
250,烘干机,无锡,火灾 短路,烘干机“发烧”引发大火 无锡消防扑灭会所火灾[图],http://119.china.com.cn/txt/2018-05/28/content_40358988.shtml
1340,煤气罐,宣城,起火 火灾,怀疑煤气漏气 男子用打火机测试引燃煤气罐(图),http://news.china.com/socialgd/10000169/20171212/31797929.html
1342,打火机,"",爆炸 损伤 窒息,男子跟老婆吵架吞打火机 吞完后悔担心肚子爆炸,http://news.cnr.cn/native/gd/20151113/t20151113_520496040.shtml
15238,煤气灶 打火机,杭州,爆炸 烧伤 休克,煤气灶打不着火大妈拿出了打火机 巨响后房顶和三面墙都飞了,http://www.huanqiu.com/www/mobilenews/hot/2017-05/10601519.html
251,烤箱,青岛,起火 着火 爆炸,青岛：满载“干辣椒” 货车高速上起火,http://v.iqilu.com/shpd/shb/2017/1112/4480398.html
15239,出租车,郴州,爆炸,郴州出租车天燃气泄露打火机引起爆炸 致7人受伤,http://jt.rednet.cn/c/2015/05/29/3693135.htm
252,烤箱,"",起火 燃烧 爆炸,我把新买的iPhone 8 Plus放进了烤箱……,http://sh.qihoo.com/pc/detail?check=96081cf799d6ebdf&sign=360_e39369d1&url=http%3A%2F%2Fzm.news.so.com%2F5e032b8995206285d3c0d2b0a9c5ea4c
254,冰箱,"",起火,冰箱自燃变“烤箱”退货遭拒 商家：正检测起火原因,http://sh.qihoo.com/pc/91e755f7958d1574a?sign=360_e39369d1
1412,煤气灶 打火机,蚌埠,爆炸 烧伤 休克,浙江大妈用打火机点煤气灶 一声巨响后三面墙都飞了（图）,http://365jia.cn/news/2017-05-05/56E82E0A57C0B1BD.html
15240,液化气罐,哈尔滨,烧伤,用打火机试液化气是否泄漏 一男当场被炸伤,http://news.sohu.com/20070524/n250194011.shtml
1021,煤气罐,六安,爆炸 火灾,点打火机检查煤气 引发煤气罐爆炸,http://news.163.com/15/1013/04/B5PH68FA00014AED.html
15241,打火机 燃气灶,佛山,烧伤 爆炸,千防万防煤气泄漏难防，美的安全灶掀起抢购潮,http://www.kejixun.com/article/201406/49312.html
15242,煤气罐,六安,爆炸,男子看芜湖爆炸新闻点打火机试探煤气罐 结果...,http://tech.huanqiu.com/news/2015-10/7743523.html
1346,打火机,成都,爆炸,燃气漏气？ 千万不能用打火机自测！,http://news.163.com/13/1126/05/9EJ66ABH00014Q4P.html
15243,煤气罐,南京,燃烧 起火,哪漏煤气？点打火机找找看,http://news.sohu.com/20070105/n247429868.shtml
1347,煤气罐,六安,爆炸,男子点打火机检查煤气罐是否漏气 炸毁自家屋,http://news.163.com/15/1012/13/B5NRVEG100011229.html
881,煤气罐,锦州,爆炸 燃烧,女子点打火机查天然气泄漏引发爆炸 致全身80%烧伤,http://news.163.com/14/0603/06/9TQ0A7Q500014AED.html
1348,打火机,兰州,起火 爆炸,打火机掉进火锅 17秒爆炸 售价1元一次性的最危险 专家称高温下打火机内液体易膨胀撑破外壳 漏气也会起火,http://news.sina.com.cn/o/2014-12-22/150031313775.shtml
1349,煤气罐,六安,爆炸,舒城店主看完芜湖爆炸新闻检查煤气罐 点着打火机也炸了,http://www.ahwang.cn/anhui/20151013/1460900.shtml?weqreqreqr
1369,摩托车,西安,起火 火灾 爆炸,西安男子骑摩托车疑失控 摩托起火后引燃路边车(组图),http://news.163.com/15/1212/19/BALK1UJM00014AEE.html
15244,电池 笔记本 电源,广州,燃烧 短路 爆炸,小心移动炸弹!淘汰的充电宝怎样处理才安全?,http://www.orz520.com/a/social/2018/0601/13612603.html
15245,插线板,"",火灾 短路 起火,插线板短路导致圣保罗市中心大楼发生火灾并坍塌,http://world.people.com.cn/n1/2018/0504/c1002-29966044.html
15246,摩托车,成都,损伤,自贡一校车雨天路滑失控 撞倒路边摩托车致两人受伤,http://sc.sina.com.cn/news/m/2017-09-04/detail-ifykpysa3147058.shtml
15247,变压器 电线,海口,爆炸 强光 短路,18日晚9时定安县岭口镇变压器故障造成电线短路数千台家电瞬间被烧毁(图),http://news.sohu.com/20060222/news.sohu.com
1374,电线,兰州,爆炸 短路 火灾,兰州一家属院电线短路 烧毁70户居民家中电器,http://news.163.com/16/1108/07/C5B5V79J00014AEE.html
1375,电源,"",短路,开关电源的检修方法,http://www.eepw.com.cn/article/229511.htm
1373,灯泡,重庆,短路 爆炸 起火,私自换装大瓦数灯泡易短路引发自燃,http://auto.china.com/zh_cn/carman/yongc/11021022/20100729/16049952.html
15248,电池 自行车,广州,起火 爆炸 火灾,电动自行车电池故障起火 用家质疑车厂未标明充电提醒,http://news.xkb.com.cn/guangzhou/2018/0421/504220.html
1384,电热毯,"",起火 短路 漏电,好好的电热毯起火了 长期不用电热毯要防短路漏电,http://zjnews.zjol.com.cn/05zjnews/system/2010/12/08/017147109.shtml
1385,电热毯,西安,起火,疑电热毯起火 西安祥和居小区56岁瘫痪男子身亡,http://news.hsw.cn/system/2016/1014/500081.shtml
15249,电热毯,天津,起火 损伤 漏电,便民提示：使用电热毯应谨慎,http://news.enorth.com.cn/system/2016/01/12/030750835.shtml
427,电暖器,济南,起火 着火 火灾,新买足浴盆 伸脚被电麻 暖贴、暖宝、电热毯怎么买有学问,http://news.e23.cn
1386,电热毯,长沙,触电 火灾 脱落,电热毯、USB接口开关 超七成不合格,http://news.163.com/16/1011/07/C3337EC600014Q4P.html
15250,电热毯,长春,火灾 漏电 触电,网传电热毯会引起胎儿畸形？<BR/> 是真是假 长春晚报2016年11月8日数字报刊平台|长春晚报电子版 - 主流网,http://ccwb.1news.cc/html/2016-11/08/content_497558.htm
15251,电池,北京,起火 火灾 死亡,轮椅充电电池爆炸起火致人死亡 谁该担责？,http://news.163.com/18/0102/13/D75A54B600018AOP.html
1387,电热毯 电源,重庆,火灾 短路 着火,电热毯不可长时间连接电源,http://newpaper.dahe.cn/dhb/html/2016-12/09/content_102279.htm
15252,电暖袋,广州,烫伤 爆炸,电暖袋爆炸烫伤4岁女童,http://news.sina.com.cn/s/2012-04-03/150324217838.shtml
15253,"",北京,死亡 爆炸,暴力黑手又伸向足球！多特蒙德球迷要用暖心化解爆炸影响,http://news.163.com/17/0412/11/CHQMLQ7D000187VE.html
1495,取暖器,武汉,灼伤 起火 爆炸,“三无”取暖器爆炸 一居民灼伤,http://news.163.com/10/1223/04/6OIG6JCG00014AED.html
15254,电暖器,东方,起火 爆炸 火灾,[东方新闻]河南长垣KTV火灾：疑为电暖器烘烤致罐装空气清新剂爆炸起火,http://news.cntv.cn/2014/12/16/VIDE1418740326498865.shtml
15255,热水袋,佛山,爆炸,2岁孩子准备用热水袋暖手 充电时爆炸击穿秋裤　,http://www.mnw.cn/news/fz/1100883.html
15256,电热毯 小太阳,宁波,烫伤 爆炸 火灾,电暖宝爆炸烫伤10岁小男孩 热水袋烫人事故频发,http://zj.qq.com/a/20141211/029380.htm
15257,取暖器,成都,爆炸 起火 火灾,出门忘关取暖器 客厅被引燃发生爆炸,http://sc.sina.com.cn/news/c/2009-12-16/142914542.html
15258,电暖宝,"",爆炸 烫伤 住院,电暖宝爆炸致人烫伤 消费者获赔8000元,http://jingji.cntv.cn/20120419/109430.shtml
1397,暖手宝,"",爆炸 短路,[是真的吗]电暖手宝会爆炸？,http://jingji.cntv.cn/2014/02/15/VIDE1392467881932181.shtml
1400,取暖器,南宁,烫伤 爆炸,南宁：新买取暖器突然爆炸 溅了宝宝一脸热油,http://www.weather.com.cn/guangxi/tqxw/2820334.shtml
15259,"","",爆炸 烫伤 漏电,寒潮里抱电暖宝却意外爆炸 怎样挑选电暖宝,http://henan.163.com/16/0125/10/BE5V0QP1022717Q1.html
15260,取暖器,"",爆炸,当心！油汀取暖器突然爆炸 油水乱喷吓坏一家人,http://news.ynet.com/2018/01/06/838579t70.html
1393,电暖袋,"",烫伤 爆炸,[超级新闻场]贵州：电暖袋爆炸 女孩下体被烫伤,http://news.cctv.com/2016/12/07/VIDERgfOHkI6F3hQnVgJWtHY161207.shtml
15261,打火机 高压锅 微波炉,天津,爆炸 烫伤 急救,充电宝、电暖袋…警惕7种藏在身边的爆炸源,http://zj.qq.com/a/20150814/018346.htm
1395,取暖器,南宁,烫伤 爆炸,南宁一市民买的品牌油汀取暖器突然爆炸 热油四溅,http://gx.sina.com.cn/zimeiti/2018-01-06/detail-ifyqkarr7505814.shtml
15262,电暖宝,南通,烫伤 爆炸,[华夏夜表情]南通：电暖宝充电时爆炸 9岁女童被烫伤,http://news.cntv.cn/2014/12/19/VIDE1418989920551484.shtml
15263,"",上海,烫伤 住院 爆炸,充电“暖宝宝”意外爆炸5岁男童被烫伤 获赔2万,http://www.cnr.cn/newscenter/native/gd/20160201/t20160201_521299404.shtml
15264,加热器,济南,爆炸 烫伤,暖宝突发爆炸经“解剖”是禁售货 市场混乱隐患大,http://news.iqilu.com/shandong/yuanchuang/2012/0207/1140401.shtml
427,电暖器,济南,起火 着火 火灾,济南美的电暖器不到一个月竟爆炸 美的家电被频频退货,http://news.e23.cn
2045,尿不湿,杭州,过敏,使用尿不湿过敏消保委化解纠纷,http://news.163.com/15/1030/08/B75N2ECC00014AED.html
15265,取暖器 小太阳 电源,重庆,火灾 爆炸 中毒,・武汉消防提示：寒冷天气 谨防温暖“杀手”,http://ctdsb.cnhubei.com/html/ctdsb/20180126/ctdsb3219561.html
15266,电脑 变压器 电源,"",裂 过热 短路,电路识图70-豆浆机常见故障的检测方法,http://www.orz520.com/a/social/2017/1220/8041169.html
15267,取暖器,南宁,爆炸,南宁:新买取暖器突然爆炸 溅了宝宝一脸热油(图),http://www.gxnews.com.cn/staticpages/20180106/newgx5a501235-16817430-2.shtml
15268,电磁炉,"",短路,苏泊尔电磁炉短路商家不予维修 甩锅给小强？,http://www.henan100.com/guangjie/2017/738944.shtml
1403,燃气灶,惠州,爆炸 燃烧 死亡,面粉会引起爆炸？真的！和面尽量远离燃气灶,http://tech.sina.com.cn/e/2016-10-20/doc-ifxwvpar8457614.shtml
2332,油漆,温州,砸伤 燃烧 爆炸,先关钢瓶还是灶具？ 正确的方法先关闭灶具开关,http://news.66wz.com/system/2009/08/30/101402353.shtml
15269,电线,荆门,起火 着火 火灾,居民楼电线起火引燃楼道木材 消防员4进火场救3人,http://hb.qq.com/a/20180419/006453.htm
1405,煤气灶,北京,爆炸 燃烧 死亡,主妇炒菜遇蟑螂 杀虫剂喷煤气灶后爆炸身亡,http://hn.chinaso.com/detail/20150827/1000200032826641440660829586765783_1.html
15270,文具,长沙,窒息 重金属 死亡,给孩子挑选文具 注意笔帽有无“救命孔”,http://news.eastday.com/eastday/13news/auto/news/china/20170830/u7ai7051641.html
15271,燃气灶,威海,死亡 爆炸,厨房燃气爆炸一死三伤 法院判燃气公司担责30%,http://news.eastday.com/eastday/13news/auto/news/china/20160411/u7ai5515993.html
271,电冰箱,"",短路,电冰箱压缩机通电后不运转故障,http://www.jdzj.com/diangong/article/2018-5-28/104026-1.htm
272,电冰箱 电视机 电源,"",火灾 短路 爆炸,家庭电器火灾防范,http://www.cnr.cn/chanjing/gundong/20171113/t20171113_524022843.shtml
2043,煤气灶,扬州,摔伤 灼伤 爆炸,煤气灶突发爆燃 老人被爆炸气浪推出两米多远,http://js.qq.com/a/20160210/007539.htm
1404,燃气灶,株洲,烧伤,吃火锅时燃气灶突然喷火 女子头发被烧焦,http://news.sohu.com/20151125/n428044816.shtml
15272,热水器,桂林,爆炸 火灾,你家用燃气热水器吗？,http://sh.qihoo.com/pc/9e129a7c4c13f8986?sign=360_e39369d1
15273,热水器 开关 燃气灶,北京,爆炸 死亡 燃烧,安徽煤气罐爆炸 17人殒命 关于煤气爆炸你应该知道这些！,http://union.china.com.cn/txt/2015-10/12/content_8288930.htm
1406,油烟机 燃气灶,北京,"",又现“燃气检测”骗局 1760元买回冒牌灶,http://business.sohu.com/20151205/n429813372.shtml
1407,燃气灶,"",着火 死亡 爆炸,燃气灶具反复打火终爆炸一死三伤,http://news.xinhuanet.com/legal/2016-04/17/c_128903346.htm
15274,电脑 炉具,安康,死亡 中毒 燃烧,家用炭炉烤火致煤气中毒 丈夫死亡妻子流产,http://news.163.com/14/1115/10/AB3AA15S00014SEH.html
276,热水器 电源 插座,中卫,着火 火灾,中卫新闻网,http://www.nxzwnews.net/ms/wjws/201712/t20171220_4430331.html
15275,燃气灶,"",火灾 爆炸 中毒,燃气灶具使用规范，八点一定要注意记牢,http://news.jc001.cn/16/0330/904232.html
1628,燃气灶,西安,爆炸,西门外一小区住户正炖肉时燃气灶爆炸 所幸无伤亡,http://news.hsw.cn/system/2015/0118/208666.shtml
15276,燃气灶,"",过热 致癌,海尔防干烧燃气灶 可智能测温防止烧干锅,http://fj.qq.com/a/20150602/053608.htm
15277,燃气灶,福州,裂 割伤,家中燃气灶玻璃面板突然爆裂 居民手被割伤,http://fj.qq.com/a/20161003/007153.htm
284,"","",就医 过敏反应,春光无限好 就是过敏性鼻炎添烦恼要怎么办？,http://sh.qihoo.com/pc/979515f2186923bc1?sign=360_e39369d1
15278,电线 电动车 自行车,"",短路 缠绕 火灾，"评论(0人参与 ,0条评论)",http://news.lznews.cn/2014/0828/743214.html
15279,煤气灶,"",火灾,女子出门忘关煤气灶险酿大祸 民警及时救援化险为夷,http://www.orz520.com/a/social/2017/0921/5213483.html
15280,煤气灶,南京,起火 着火 火灾,家中突发火灾火光冲天 男子竟还在屋里熟睡:消防来了我才知道,http://sh.qihoo.com/pc/91d417f982581c07f?sign=360_e39369d1
288,煤气灶 毛巾,广州,火灾 着火 燃烧,面对火灾时小朋友怎么做 看看这教科书级别的事例,http://gd.sina.com.cn/news/shantou/2018-05-31/detail-ihcikcev4910164.shtml
15281,电吹风 吹风机,"",爆炸 短路 耳鸣,吹风机使用时喷火怎么回事？电吹风的正确使用方法介绍,http://www.southmoney.com/redianxinwen/201802/1987160.html
15282,吹风机,杭州,着火 起火 火灾,都是吹风机惹的祸？,http://news.163.com/18/0209/00/DA5P1R20000187VI.html
15283,电动车,北京,火灾 死亡 起火,北京自建房着火 现场曝光!电动车充电引发火灾5人遇难9人受伤,http://www.takefoto.cn/viewnews-1348242.html
1420,插线板,"",火灾 短路 起火,插线板短路引发家中火灾 独居老人所幸未受伤,http://www.chinanews.com/sh/2015/08-10/7458190.shtml
1422,插线板,"",燃烧 短路,8个电器用一个插线板 短路引发大火/图,http://info.fire.hc360.com/2013/01/230853630009.shtml
1351,插线板,上海,火灾 短路 起火,插线板也会发“火”，别让它成为家里的“导火线”,http://www.tianqi.com/toutiao/read/31006.html
15284,电视机 电饭锅 灭火器,"",着火 火灾,华丰园小区住户家失火 消防车受阻消防栓没水,http://news.sina.com.cn/c/2017-08-10/doc-ifyixcaw3983028.shtml
937,微波炉,"",起火 火灾 着火,微波炉起火浓烟滚滚 居民援手相帮扑救大火,http://news.sina.com.cn/o/2018-02-12/doc-ifyrkzqr2245482.shtml
15285,电池,"",损害 火灾,锂电池高温下自燃 引发火灾祸及楼上,http://www.ahwang.cn/anhui/20170807/1666661.shtml
1423,插线板,"",起火 着火 短路,小米插线板超负荷测试：结果有点意外,http://tech.ifeng.com/a/20180306/44897589_0.shtml
196,手机 电线 电源,深圳,火灾 起火 短路,电饭煲长期不断电酿火灾 龙华一男子被处罚,http://sz.bendibao.com/news/2018328/802257.htm
1555,电饭锅,镇江,起火 着火 火灾,老旧电饭锅引起火灾 消防队员及时扑灭,http://jsnews.jschina.com.cn/zj/a/201804/t20180409_1512386.shtml
15286,插座 冰箱 空调,杭州,火灾 死亡 短路,"民宅火灾总数远超厂矿，电气线路才是导火线",http://www.sohu.com/a/152935769_99933972
200,电饭锅,镇江,着火 短路 火灾,老旧电饭锅短路 镇江扬中一民居发生大火,http://js.people.com.cn/GB/n2/2018/0408/c360303-31435072.html
15287,插线板,"",火灾 短路 起火,插线板短路导致圣保罗市中心大楼发生火灾并坍塌,http://news.china.com/internationalgd/10000166/20180504/32377762.html
309,烘干机,"",着火 过热 火灾,烘干机热风烧坏窗框? 纽约华裔洗衣店主遭索赔数十万,http://sh.qihoo.com/pc/9d9620b449b8b07a8?sign=360_e39369d1
536,插线板,河北区,火灾 短路 触电,插线板老化抓紧换 莫让隐患酿大祸（图）,http://news.163.com/18/0130/09/D9CTKTDL000187VJ.html
1353,插线板,"",短路 火灾 漏电,小米插排充电速度 安全性被360安全插线板赶超,http://tech.hexun.com/2015-10-30/180240536.html
1055,插线板,南京,火灾 起火 着火,小米插线板疑自燃引火灾 当事人要求召回产品并道歉,http://tech.sina.com.cn/it/2017-10-27/doc-ifynfvar4338953.shtml
1419,插线板,宣城,火灾 短路 着火,险！插线板自燃致火灾 这样的万能插线板你还敢用吗？,http://365jia.cn/news/2017-01-04/FB852A6141F6C52F.html
1056,电动车 插线板,南平,火灾 爆炸 短路,高楼“空降”插线板 电动车充电安全隐患大,http://www.mnw.cn/news/np/781194.html
319,电冰箱 电视机 电源,"",火灾 短路 爆炸,家庭电器火灾防范（四）,http://news.ifeng.com/a/20171113/53201443_0.shtml
315,灭火器 电源 插头,南通,火灾 着火 起火,身边的火灾隐患，你知道多少？,http://sh.qihoo.com/pc/9b19012738491a964?sign=360_e39369d1
1057,插线板,成都,过热 爆炸 短路,出现问题的都是假货？小米插线板哑火,http://digi.163.com/15/0421/12/ANNNTMQC00162Q5T.html
1424,插线板,成都,烧伤 短路 截肢,疑似插线板短路 芦山四岁女童双腿烧伤面临截肢风险,http://www.dzwww.com/xinwen/shehuixinwen/201801/t20180130_16982296.htm
1429,插线板,北京,火灾 起火 燃烧,小米插线板自燃引发火灾！事后处理一言难尽,http://www.qudong.com/article/443593.shtml
15288,插线板,南京,起火 火灾 着火,疑似小米插线板自燃，年轻人的第一场火灾？,http://www.eet-china.com/news/article/201710270925
1430,插线板,上海,火灾 短路 起火,关注身边的安全 如何正确选用插线板(1),http://tech.china.com/jiadian/news/11025684/20140731/18672738.html
15289,灭火器,"",火灾 起火 抢救,九旬大爷硬冲火场抢救财物 民警救火时被砸伤,http://cd.qq.com/a/20171218/002826.htm
326,打火机 空调 电源,"",起火 火灾 短路,西海都市报数字报刊平台,http://epaper.tibet3.com/xhdsb/html/2017-12/08/content_467360.htm
327,打火机 空调 电源,"",起火 火灾 短路,警惕丨冬季家中不要"收留"火灾隐患，这些知识要get,http://www.orz520.com/a/social/2017/1228/8412841.html
427,电暖器,济南,起火 着火 火灾,hao妹子:神级解答接吻吃到口红有毒?曝YSL香奶奶纪梵希等口红长期使用能增强记忆力？,http://news.e23.cn
352,燃气灶,"",毒 爆炸 火灾,你知道燃气灶上的这根针是什么作用吗？,http://cq.qq.com/a/20180316/006883.htm
1433,电源,广州,起火 着火 火灾,租户出游家里起火 消防部门：外出要切断电源,http://www.chinanews.com/sh/2016/12-14/8093176.shtml
1434,电源,"",起火 火灾 着火,家用电器起火怎么办 应立即关闭电源,http://henan.163.com/nanyang/18/0407/09/DEPGPAHM04398DOR.html
357,燃气灶,"",火灾 爆炸 中毒,燃气灶正确使用方法 家居安全常识,http://home.dzwww.com/qykx/201804/t20180425_17302176.htm
1436,电源,广州,起火 火灾 短路,没拔电源 频谱仪半夜起火,http://news.163.com/15/0401/02/AM366N0R00014Q4P.html
15290,电熨斗 电线 电吹风,青岛,火灾 着火 爆炸,油锅起火怎么办燃气火灾咋预防 这些知识你应该知道,http://news.qingdaonews.com/qingdao/2018-05/08/content_20146658.htm
1437,电源 空调,济南,起火 着火,"空调电源起火，烧毁了整个家(组图)",http://news.163.com/14/1224/14/AE85IUGS00014AED.html
1440,电源,徐州,起火 火灾,徐州中心医院大楼失火 偌大医院无备用电源病人只能干等,http://www.takefoto.cn/viewnews-314908.html
1441,电动车 电源,南通,着火 缠绕 火灾,"充电勿私拉乱接电源线 电动车着火九成在充电时，南通网-中国南通主流新闻资讯门户",http://www.zgnt.net/content/2016-11/16/content_2491090.htm
15291,打火机,"",骨折 住院 爆炸,男子开煤气服药自杀未遂 醒来点打火机引发爆炸,http://sh.qihoo.com/pc/9f916e49ff0cfe721?sign=360_e39369d1
1442,电源,株洲,起火 火灾,家中欠费停电忘关电源 户主补交电费后突然起火,http://news.163.com/14/0127/10/9JJBHRMK00014AEE.html
1443,电源,台州,着火 起火,您当前的位置 ：浙江在线 > 浙江新闻 > 浙江纵横 > 宁波 正文,http://zjnews.zjol.com.cn/zjnews/nbnews/201805/t20180525_7378770.shtml
15292,电源,鞍山,起火 漏电 燃烧,鞍山：电源漏电起火 小两口跳窗自救（图）,http://liaoning.nen.com.cn/system/2014/11/25/013861481.shtml
366,打火机,济南,爆炸 燃烧 火灾,烧菜时打火机爆炸女子左眼受伤 打火机要远离热源,http://sh.qihoo.com/pc/96df1881edd9a7965?sign=360_e39369d1
15293,打火机,"",爆炸 燃烧 短路,充电宝黑名单已出！碰撞就爆炸，打火机就能点燃，快来看看你正在使用的有没有在黑名单,http://sh.qihoo.com/pc/detail?360newsdetail=1&_sign=searchdet&check=a375c6f76ce14ece&sign=360_e39369d1&url=http%3A%2F%2Fzm.news.so.com%2F0297f4f964c8767c95fc539179cb4a23
15294,电脑 电源,"",起火 火灾,险！电脑忘拔电源起火引燃配药房,http://news.ifeng.com/gundong/detail_2013_05/27/25739700_0.shtml
376,插线板,北京,起火 爆炸 短路,小米插线板也自燃了？ 然而售后态度却更让人寒心？,https://www.sohu.com/a/200822865_116094
378,电视机,"",辐射 爆炸,你还记得电视机上的"雪花屏"么?那竟与宇宙大爆炸有关!,http://www.orz520.com/a/science/2018/0601/13597048.html
15295,电源,成都,起火,小米发布声明:起火移动电源证实为假货,http://mobile.163.com/14/0509/08/9RPQQ60A0011179O.html
380,电视机,宁波,爆炸 脱落,宁波爆炸事故：电视机瞬间黑屏，时钟停在8点55分,http://news.ifeng.com/a/20171127/53607890_0.shtml
1438,电源,广州,火灾 损伤 短路,电器不拔电源 半夜起火 老人吸入浓烟 肺被熏黑,http://news.163.com/15/0402/05/AM63AJ4Q00014AED.html
1382,电源 笔记本,沈阳,火灾 爆炸 拖拽,笔记本电源着火引发14楼火灾,http://news.youth.cn/sh/201308/t20130807_3660934.htm
382,电视机,毕节,起火 爆炸,市民新买电视机爆炸起火 市场监管部门帮维权,http://news.bjsyqw.com/2018/0419/128240.shtml
15296,电源,台北,起火 爆炸,威航机上行动电源起火 飞安会启动调查,http://www.chinatimes.com/cn/realtimenews/20160507002421-260405
1469,"",临沂,休克 电击,《新闻调查》曝光杨永信电击真相,http://tech.163.com/09/0817/07/5GTEB79O000915BF.html
15297,高压锅,"",烫伤 爆炸,用高压锅煲汤爆炸，你遇到过吗？,http://sh.qihoo.com/pc/9f8385cc31db4f672?sign=360_e39369d1
15298,饮水机,北京,爆炸 短路,安吉尔饮水机爆炸失火何时厂家才关注,http://finance.sina.com.cn/consume/puguangtai/20080415/15524751906.shtml
15299,手机,南宁,火灾 短路 起火,南宁一学生宿舍凌晨起火 疑是手机充电引发,http://gx.sina.com.cn/news/nn/2018-04-10/detail-ifyvtmxe8116606.shtml
15300,手机,"",起火,后院起火 SONY手机日本出货被夏普超越,http://sh.qihoo.com/pc/9388a205d0bd7c4f0?sign=360_e39369d1
15301,饮水机,广州,火灾,饮水机自燃烧毁房屋,http://tech.163.com/09/0805/04/5FU73B93000915BD.html
15302,饮水机,宁波,毒 细菌 重金属,青苔，漂浮物……你能想象两年未洗的饮水机有多脏？,https://zj.zjol.com.cn/news/331953.html
15303,电机 风扇 灭火器,郑州,打击 起火 起起火,315热点报道:东风启辰汽车T70自燃R50漏防冻液 遇大面积质量问题,http://sh.qihoo.com/pc/9921dd3a6961fdaee?sign=360_e39369d1
15304,灯泡,"",漏电 短路,家里照明线路有没有必要装漏电保护？听电工一说，才知家里装错了,http://sh.qihoo.com/pc/99b325db2e53ccb64?sign=360_e39369d1
449,微波炉,哈尔滨,短路,展会上买的微波炉自燃获赔4万元 仲裁委员会教你如何维权,https://palj.dbw.cn/system/2018/04/27/057981933.shtml
